userId,score,tag_user_not_accepted_answer,acceptance_ratio,tag
276974,1,0,1.0,javascript
121123,1,0,1.0,javascript
226813,1,0,1.0,javascript
294516,1,0,1.0,javascript
291591,1,0,1.0,javascript
15502,1,4,0.2,javascript
278928,1,0,1.0,javascript
223532,1,1,0.5,javascript
217897,1,2,0.3333333333333333,javascript
307334,1,0,1.0,javascript
307668,1,1,0.5,javascript
144888,1,0,1.0,javascript
308602,1,0,1.0,javascript
308701,1,0,1.0,javascript
114155,1,0,1.0,javascript
103708,1,1,0.5,javascript
226701,1,0,1.0,javascript
179062,1,0,1.0,javascript
308851,1,0,1.0,javascript
263687,1,0,1.0,javascript
318903,1,0,1.0,javascript
52682,1,0,1.0,javascript
236099,1,1,0.5,javascript
174505,1,1,0.5,javascript
620,1,3,0.25,javascript
206652,1,0,1.0,javascript
99687,1,1,0.5,javascript
149608,1,0,1.0,javascript
104377,1,0,1.0,javascript
329293,1,0,1.0,javascript
199871,1,3,0.25,javascript
306916,1,1,0.5,javascript
219965,1,1,0.5,javascript
332001,1,8,0.1111111111111111,javascript
25364,1,1,0.5,javascript
96713,1,0,1.0,javascript
208955,1,0,1.0,javascript
109689,1,0,1.0,javascript
148002,1,0,1.0,javascript
367409,1,0,1.0,javascript
340885,1,1,0.5,javascript
270535,1,0,1.0,javascript
110531,1,0,1.0,javascript
102719,1,0,1.0,javascript
381215,1,0,1.0,javascript
112465,1,0,1.0,javascript
387613,1,0,1.0,javascript
4642,2,3,0.4,jquery
3965,2,0,1.0,jquery
1204,2,2,0.5,jquery
866,1,0,1.0,jquery
18550,1,0,1.0,jquery
32898,1,0,1.0,jquery
33701,1,0,1.0,jquery
31418,1,1,0.5,jquery
35368,1,0,1.0,jquery
29331,1,1,0.5,jquery
38206,1,0,1.0,jquery
24860,1,0,1.0,jquery
42738,1,0,1.0,jquery
23901,1,2,0.3333333333333333,jquery
46623,1,1,0.5,jquery
7426,1,0,1.0,jquery
32008,1,1,0.5,jquery
42132,1,0,1.0,jquery
62193,1,0,1.0,jquery
66250,1,0,1.0,jquery
1327,1,1,0.5,jquery
20011,1,0,1.0,jquery
27161,1,6,0.1428571428571428,jquery
20211,1,0,1.0,jquery
90889,1,0,1.0,jquery
107227,1,0,1.0,jquery
34364,1,0,1.0,jquery
8737,1,2,0.3333333333333333,jquery
122493,1,0,1.0,jquery
35841,1,2,0.3333333333333333,jquery
12415,1,0,1.0,jquery
56670,1,2,0.3333333333333333,jquery
55780,1,0,1.0,jquery
145088,1,0,1.0,jquery
55314,1,0,1.0,jquery
16090,1,0,1.0,jquery
41811,1,0,1.0,jquery
91491,1,0,1.0,jquery
96816,1,0,1.0,jquery
177980,1,1,0.5,jquery
187916,1,0,1.0,jquery
31244,1,0,1.0,jquery
161917,1,1,0.5,jquery
108545,1,0,1.0,jquery
1343,1,0,1.0,jquery
12394,1,0,1.0,jquery
319783,1,1,0.5,jquery
123788,2,1,0.6666666666666666,json
15346,1,0,1.0,json
4642,1,0,1.0,json
45196,1,0,1.0,json
43298,1,0,1.0,json
91724,1,0,1.0,json
109821,1,0,1.0,json
122442,1,0,1.0,json
124788,1,0,1.0,json
174738,1,0,1.0,json
31244,1,0,1.0,json
210491,1,0,1.0,json
1352,1,0,1.0,json
131624,1,0,1.0,json
3965,1,0,1.0,json
193199,1,0,1.0,json
90992,1,1,0.5,json
9113,1,0,1.0,json
387613,1,0,1.0,json
288090,1,0,1.0,laravel
318903,1,0,1.0,login
13156,1,0,1.0,loops
5099,1,0,1.0,loops
67077,1,0,1.0,loops
205529,1,0,1.0,loops
3965,1,0,1.0,loops
1352,1,0,1.0,loops
855,1,0,1.0,mongodb
124785,1,0,1.0,mongodb
52929,1,0,1.0,mongodb
209331,1,0,1.0,mongodb
5099,1,0,1.0,mongodb
35841,1,0,1.0,object
52680,1,0,1.0,object
103801,1,0,1.0,object
147645,1,0,1.0,object
31244,1,0,1.0,object
232239,1,0,1.0,object
6505,1,0,1.0,object
249437,2,0,1.0,pdf
27178,1,0,1.0,performance
4334,1,0,1.0,performance
2063,1,0,1.0,performance
8737,1,0,1.0,performance
52680,1,0,1.0,performance
16864,1,0,1.0,performance
100281,1,0,1.0,performance
34364,1,0,1.0,performance
4027,1,0,1.0,performance
49923,1,0,1.0,performance
43298,1,2,0.3333333333333333,performance
9113,1,0,1.0,performance
67077,1,0,1.0,performance
177980,1,2,0.3333333333333333,performance
123788,1,0,1.0,performance
6605,1,2,0.3333333333333333,performance
270535,1,0,1.0,performance
7748,2,0,1.0,php
1204,2,0,1.0,php
60357,2,1,0.6666666666666666,php
6509,1,0,1.0,php
12611,1,0,1.0,php
14510,1,0,1.0,php
16864,1,0,1.0,php
897,1,3,0.25,php
52949,1,0,1.0,php
2722,1,0,1.0,php
18930,1,1,0.5,php
23901,1,1,0.5,php
114861,1,0,1.0,php
37122,1,0,1.0,php
59434,1,1,0.5,php
78905,1,0,1.0,php
36834,1,1,0.5,php
131624,1,0,1.0,php
253900,1,0,1.0,php
271525,1,0,1.0,php
274599,1,0,1.0,php
25364,1,0,1.0,php
29270,1,0,1.0,python
73591,1,0,1.0,python
3852,1,0,1.0,python
3965,1,2,0.3333333333333333,python
116461,1,0,1.0,python
27881,1,0,1.0,python
131624,1,2,0.3333333333333333,python
60084,1,0,1.0,python
32008,1,0,1.0,rest
3762,1,0,1.0,rest
26139,1,0,1.0,rest
517,1,0,1.0,rest
109821,1,0,1.0,rest
6390,1,0,1.0,rest
96816,1,0,1.0,rest
151155,1,0,1.0,rest
211496,1,0,1.0,rest
8035,1,0,1.0,rest
106575,1,0,1.0,rest
123788,1,0,1.0,rest
128883,1,0,1.0,search
35841,1,0,1.0,security
53206,1,0,1.0,security
29270,1,0,1.0,security
57124,1,0,1.0,security
40017,1,0,1.0,security
32008,1,0,1.0,security
56971,1,0,1.0,security
6390,1,0,1.0,security
41242,1,0,1.0,security
41997,1,0,1.0,security
3733,1,0,1.0,security
106575,1,0,1.0,security
206190,1,0,1.0,security
111213,1,0,1.0,security
6605,1,0,1.0,security
318903,1,0,1.0,security
209331,1,0,1.0,security
1177,1,0,1.0,soap
7748,1,0,1.0,twitter
3733,1,0,1.0,url
103708,1,0,1.0,utf-8
57164,1,0,1.0,validation
116777,1,0,1.0,validation
105684,1,0,1.0,validation
123788,1,0,1.0,validation
209331,1,0,1.0,validation
60357,1,0,1.0,validation
187088,1,0,1.0,variables
172693,1,0,1.0,variables
91491,1,0,1.0,web-services
87944,1,0,1.0,web-services
172693,1,0,1.0,web-services
36845,1,0,1.0,xml
1204,104,102,0.5048543689320388,c#
177980,72,192,0.2727272727272727,c#
51654,68,138,0.3300970873786408,c#
105684,68,86,0.4415584415584415,c#
106566,61,106,0.3652694610778443,c#
6605,60,62,0.4918032786885246,c#
56655,46,88,0.3432835820895522,c#
213,32,58,0.3555555555555555,c#
131624,29,67,0.3020833333333333,c#
115084,27,113,0.1928571428571428,c#
6509,25,60,0.2941176470588235,c#
118878,25,37,0.4032258064516129,c#
5099,24,24,0.5,c#
60357,24,29,0.4528301886792453,c#
6505,22,32,0.4074074074074074,c#
63202,22,44,0.3333333333333333,c#
7422,21,32,0.3962264150943396,c#
12828,20,22,0.4761904761904761,c#
199871,20,41,0.3278688524590163,c#
209774,18,24,0.4285714285714285,c#
4767,17,19,0.4722222222222222,c#
41811,16,26,0.3809523809523809,c#
172693,16,72,0.1818181818181818,c#
935,15,21,0.4166666666666667,c#
3965,15,51,0.2272727272727272,c#
28696,14,53,0.208955223880597,c#
5512,13,18,0.4193548387096774,c#
22685,13,52,0.2,c#
35276,13,15,0.4642857142857143,c#
3762,12,38,0.24,c#
81495,12,10,0.5454545454545454,c#
38663,12,41,0.2264150943396226,c#
45814,12,13,0.48,c#
13181,11,27,0.2894736842105263,c#
57164,11,33,0.25,c#
51489,10,8,0.5555555555555556,c#
48827,10,21,0.3225806451612903,c#
274599,10,9,0.5263157894736842,c#
1352,9,22,0.2903225806451613,c#
13156,9,19,0.3214285714285714,c#
34148,9,37,0.1956521739130435,c#
60084,9,14,0.391304347826087,c#
620,9,20,0.3103448275862069,c#
64132,9,7,0.5625,c#
6967,9,26,0.2571428571428571,c#
1130,8,7,0.5333333333333333,c#
8669,8,4,0.6666666666666666,c#
44202,8,11,0.4210526315789473,c#
122584,8,11,0.4210526315789473,c#
189934,8,12,0.4,c#
222996,8,18,0.3076923076923077,c#
14221,7,12,0.3684210526315789,c#
4127,7,7,0.5,c#
56670,7,11,0.3888888888888889,c#
36834,7,10,0.4117647058823529,c#
165795,7,4,0.6363636363636364,c#
142319,7,16,0.3043478260869565,c#
209331,7,17,0.2916666666666667,c#
102569,7,27,0.2058823529411764,c#
855,6,21,0.2222222222222222,c#
17429,6,2,0.75,c#
3249,6,5,0.5454545454545454,c#
16929,6,20,0.2307692307692307,c#
25476,6,9,0.4,c#
25768,6,14,0.3,c#
41596,6,12,0.3333333333333333,c#
987,6,18,0.25,c#
97122,6,19,0.24,c#
41986,6,5,0.5454545454545454,c#
119813,6,5,0.5454545454545454,c#
66037,6,23,0.2068965517241379,c#
3184,6,14,0.3,c#
116777,6,34,0.15,c#
209665,6,62,0.088235294117647,c#
193669,6,9,0.4,c#
174505,6,8,0.4285714285714285,c#
126524,6,14,0.3,c#
173910,6,7,0.4615384615384615,c#
104903,6,10,0.375,c#
1521,5,6,0.4545454545454545,c#
47,5,8,0.3846153846153846,c#
667,5,17,0.2272727272727272,c#
19295,5,15,0.25,c#
44705,5,10,0.3333333333333333,c#
15162,5,5,0.5,c#
29029,5,13,0.2777777777777778,c#
71537,5,3,0.625,c#
52871,5,6,0.4545454545454545,c#
53697,5,1,0.8333333333333334,c#
68823,5,4,0.5555555555555556,c#
6644,5,11,0.3125,c#
161917,5,8,0.3846153846153846,c#
123788,5,65,0.0714285714285714,c#
235135,5,9,0.3571428571428571,c#
78254,5,11,0.3125,c#
275536,5,14,0.2631578947368421,c#
236092,5,7,0.4166666666666667,c#
319783,5,22,0.1851851851851851,c#
7744,5,8,0.3846153846153846,c#
235743,5,6,0.4545454545454545,c#
3124,4,4,0.5,c#
14363,4,7,0.3636363636363636,c#
1554,4,12,0.25,c#
226,4,3,0.5714285714285714,c#
4217,4,13,0.2352941176470588,c#
3414,4,3,0.5714285714285714,c#
897,4,12,0.25,c#
18930,4,3,0.5714285714285714,c#
32008,4,10,0.2857142857142857,c#
20294,4,4,0.5,c#
21271,4,0,1.0,c#
20673,4,6,0.4,c#
36589,4,4,0.5,c#
44003,4,4,0.5,c#
26494,4,30,0.1176470588235294,c#
55447,4,5,0.4444444444444444,c#
82846,4,0,1.0,c#
44124,4,7,0.3636363636363636,c#
20299,4,5,0.4444444444444444,c#
211449,4,4,0.5,c#
279755,4,9,0.3076923076923077,c#
252416,4,7,0.3636363636363636,c#
340885,4,12,0.25,c#
1928,3,2,0.6,c#
712,3,5,0.375,c#
15464,3,7,0.3,c#
3309,3,9,0.25,c#
12354,3,6,0.3333333333333333,c#
1707,3,3,0.5,c#
31673,3,2,0.6,c#
15389,3,13,0.1875,c#
38402,3,1,0.75,c#
39690,3,4,0.4285714285714285,c#
11982,3,5,0.375,c#
8068,3,0,1.0,c#
1256,3,2,0.6,c#
31260,3,1,0.75,c#
17435,3,4,0.4285714285714285,c#
6390,3,9,0.25,c#
72814,3,3,0.5,c#
88468,3,3,0.5,c#
15150,3,11,0.2142857142857142,c#
35973,3,1,0.75,c#
114930,3,16,0.1578947368421052,c#
130479,3,1,0.75,c#
136743,3,4,0.4285714285714285,c#
136796,3,4,0.4285714285714285,c#
116461,3,17,0.15,c#
9007,3,22,0.12,c#
164670,3,11,0.2142857142857142,c#
25364,3,16,0.1578947368421052,c#
44110,3,21,0.125,c#
188552,3,3,0.5,c#
87405,3,0,1.0,c#
6559,3,6,0.3333333333333333,c#
1298,3,7,0.3,c#
198855,3,2,0.6,c#
160257,3,16,0.1578947368421052,c#
226041,3,5,0.375,c#
134647,3,7,0.3,c#
75885,3,1,0.75,c#
353068,3,12,0.2,c#
4403,2,0,1.0,c#
6415,2,5,0.2857142857142857,c#
2288,2,0,1.0,c#
8820,2,2,0.5,c#
4949,2,2,0.5,c#
866,2,3,0.4,c#
4091,2,1,0.6666666666666666,c#
5834,2,6,0.25,c#
6695,2,9,0.1818181818181818,c#
22717,2,2,0.5,c#
4909,2,2,0.5,c#
906,2,11,0.1538461538461538,c#
8083,2,4,0.3333333333333333,c#
4,2,2,0.5,c#
28877,2,0,1.0,c#
60557,2,0,1.0,c#
14641,2,4,0.3333333333333333,c#
43570,2,2,0.5,c#
33767,2,0,1.0,c#
30278,2,12,0.1428571428571428,c#
199541,2,2,0.5,c#
13612,2,3,0.4,c#
285,2,3,0.4,c#
9302,2,0,1.0,c#
39294,2,4,0.3333333333333333,c#
28988,2,6,0.25,c#
12609,2,3,0.4,c#
20011,2,10,0.1666666666666666,c#
4082,2,1,0.6666666666666666,c#
39996,2,7,0.2222222222222222,c#
2722,2,2,0.5,c#
39178,2,8,0.2,c#
23890,2,1,0.6666666666666666,c#
34614,2,3,0.4,c#
19115,2,2,0.5,c#
7935,2,2,0.5,c#
53236,2,1,0.6666666666666666,c#
7757,2,2,0.5,c#
46461,2,2,0.5,c#
63022,2,5,0.2857142857142857,c#
12629,2,6,0.25,c#
12917,2,6,0.25,c#
56691,2,1,0.6666666666666666,c#
30904,2,0,1.0,c#
8553,2,27,0.0689655172413793,c#
69624,2,2,0.5,c#
74732,2,0,1.0,c#
61852,2,3,0.4,c#
29270,2,8,0.2,c#
16375,2,0,1.0,c#
82691,2,1,0.6666666666666666,c#
80833,2,0,1.0,c#
82764,2,2,0.5,c#
61750,2,1,0.6666666666666666,c#
6279,2,3,0.4,c#
90889,2,3,0.4,c#
35471,2,0,1.0,c#
91753,2,0,1.0,c#
91041,2,9,0.1818181818181818,c#
91291,2,2,0.5,c#
93445,2,0,1.0,c#
52672,2,3,0.4,c#
83499,2,8,0.2,c#
11732,2,10,0.1666666666666666,c#
5692,2,3,0.4,c#
99859,2,0,1.0,c#
40989,2,1,0.6666666666666666,c#
67057,2,3,0.4,c#
90399,2,3,0.4,c#
33843,2,2,0.5,c#
16658,2,2,0.5,c#
1609,2,0,1.0,c#
4027,2,3,0.4,c#
93050,2,2,0.5,c#
36055,2,9,0.1818181818181818,c#
17898,2,3,0.4,c#
8985,2,4,0.3333333333333333,c#
14529,2,1,0.6666666666666666,c#
127966,2,0,1.0,c#
135969,2,6,0.25,c#
132550,2,2,0.5,c#
121479,2,1,0.6666666666666666,c#
41346,2,1,0.6666666666666666,c#
71409,2,2,0.5,c#
152797,2,1,0.6666666666666666,c#
76998,2,2,0.5,c#
146753,2,0,1.0,c#
164559,2,1,0.6666666666666666,c#
3836,2,4,0.3333333333333333,c#
154934,2,5,0.2857142857142857,c#
136712,2,3,0.4,c#
184490,2,7,0.2222222222222222,c#
13154,2,4,0.3333333333333333,c#
201695,2,1,0.6666666666666666,c#
902,2,2,0.5,c#
119759,2,7,0.2222222222222222,c#
203506,2,0,1.0,c#
214707,2,1,0.6666666666666666,c#
189221,2,7,0.2222222222222222,c#
189369,2,7,0.2222222222222222,c#
136413,2,4,0.3333333333333333,c#
59626,2,3,0.4,c#
90992,2,10,0.1666666666666666,c#
182225,2,3,0.4,c#
245660,2,2,0.5,c#
203972,2,3,0.4,c#
20756,2,2,0.5,c#
145847,2,0,1.0,c#
254582,2,2,0.5,c#
106122,2,2,0.5,c#
205439,2,4,0.3333333333333333,c#
9506,2,7,0.2222222222222222,c#
8934,2,6,0.25,c#
51367,2,10,0.1666666666666666,c#
78953,2,2,0.5,c#
94768,2,10,0.1666666666666666,c#
214847,2,17,0.1052631578947368,c#
24081,2,10,0.1666666666666666,c#
204829,2,3,0.4,c#
241987,2,3,0.4,c#
4853,2,2,0.5,c#
219965,2,5,0.2857142857142857,c#
29899,2,3,0.4,c#
278015,2,2,0.5,c#
40857,2,0,1.0,c#
172003,2,3,0.4,c#
154417,2,0,1.0,c#
292088,2,6,0.25,c#
92198,2,15,0.1176470588235294,c#
26009,2,4,0.3333333333333333,c#
232369,2,24,0.0769230769230769,c#
173647,2,2,0.5,c#
320517,2,9,0.1818181818181818,c#
295761,2,13,0.1333333333333333,c#
41381,2,20,0.0909090909090909,c#
319450,2,7,0.2222222222222222,c#
366320,2,6,0.25,c#
719,1,0,1.0,c#
4194,1,0,1.0,c#
55,1,0,1.0,c#
1027,1,0,1.0,c#
6,1,0,1.0,c#
464,1,4,0.2,c#
5668,1,2,0.3333333333333333,c#
5997,1,0,1.0,c#
4890,1,1,0.5,c#
5299,1,1,0.5,c#
4522,1,0,1.0,c#
10861,1,0,1.0,c#
1922,1,0,1.0,c#
2434,1,0,1.0,c#
3923,1,0,1.0,c#
1865,1,2,0.3333333333333333,c#
3289,1,2,0.3333333333333333,c#
7083,1,1,0.5,c#
14237,1,4,0.2,c#
8840,1,0,1.0,c#
5485,1,0,1.0,c#
15574,1,0,1.0,c#
16156,1,0,1.0,c#
101,1,1,0.5,c#
17413,1,0,1.0,c#
7262,1,0,1.0,c#
886,1,2,0.3333333333333333,c#
11859,1,0,1.0,c#
17956,1,0,1.0,c#
1354,1,0,1.0,c#
17904,1,0,1.0,c#
7715,1,0,1.0,c#
14392,1,0,1.0,c#
19826,1,1,0.5,c#
12352,1,1,0.5,c#
4760,1,0,1.0,c#
6735,1,5,0.1666666666666666,c#
18602,1,0,1.0,c#
20349,1,0,1.0,c#
8982,1,0,1.0,c#
95149,1,0,1.0,c#
5635,1,0,1.0,c#
18394,1,0,1.0,c#
19322,1,0,1.0,c#
257,1,0,1.0,c#
3530,1,3,0.25,c#
11107,1,9,0.1,c#
15810,1,1,0.5,c#
23377,1,3,0.25,c#
23563,1,0,1.0,c#
22235,1,1,0.5,c#
3240,1,1,0.5,c#
11910,1,1,0.5,c#
14447,1,0,1.0,c#
13258,1,3,0.25,c#
1724,1,0,1.0,c#
2359,1,2,0.3333333333333333,c#
934,1,3,0.25,c#
16007,1,0,1.0,c#
6222,1,1,0.5,c#
3792,1,9,0.1,c#
5465,1,0,1.0,c#
20202,1,3,0.25,c#
26226,1,1,0.5,c#
6617,1,4,0.2,c#
16680,1,0,1.0,c#
16864,1,3,0.25,c#
28521,1,0,1.0,c#
22390,1,2,0.3333333333333333,c#
6795,1,0,1.0,c#
26824,1,1,0.5,c#
26230,1,0,1.0,c#
14579,1,8,0.1111111111111111,c#
27671,1,0,1.0,c#
11472,1,3,0.25,c#
24932,1,0,1.0,c#
5404,1,1,0.5,c#
32723,1,0,1.0,c#
4214,1,0,1.0,c#
1381,1,0,1.0,c#
13125,1,3,0.25,c#
27861,1,0,1.0,c#
33475,1,0,1.0,c#
33840,1,1,0.5,c#
28556,1,1,0.5,c#
12251,1,0,1.0,c#
2366,1,2,0.3333333333333333,c#
11829,1,2,0.3333333333333333,c#
32370,1,0,1.0,c#
1065,1,0,1.0,c#
5810,1,5,0.1666666666666666,c#
32803,1,3,0.25,c#
3955,1,0,1.0,c#
4766,1,0,1.0,c#
11358,1,1,0.5,c#
6909,1,4,0.2,c#
16809,1,2,0.3333333333333333,c#
1996,1,6,0.1428571428571428,c#
37929,1,2,0.3333333333333333,c#
9433,1,3,0.25,c#
2431,1,8,0.1111111111111111,c#
38396,1,1,0.5,c#
8093,1,0,1.0,c#
39392,1,0,1.0,c#
33021,1,1,0.5,c#
17733,1,0,1.0,c#
19500,1,0,1.0,c#
24608,1,0,1.0,c#
15165,1,3,0.25,c#
7080,1,4,0.2,c#
126,1,2,0.3333333333333333,c#
7649,1,1,0.5,c#
36006,1,1,0.5,c#
36934,1,0,1.0,c#
33403,1,3,0.25,c#
20935,1,1,0.5,c#
17540,1,0,1.0,c#
1177,1,1,0.5,c#
1468,1,5,0.1666666666666666,c#
18263,1,2,0.3333333333333333,c#
41576,1,0,1.0,c#
2356,1,0,1.0,c#
32303,1,0,1.0,c#
72617,1,0,1.0,c#
28031,1,0,1.0,c#
14820,1,2,0.3333333333333333,c#
62,1,1,0.5,c#
42738,1,1,0.5,c#
35490,1,1,0.5,c#
12129,1,0,1.0,c#
32578,1,0,1.0,c#
6385,1,3,0.25,c#
40805,1,1,0.5,c#
43892,1,0,1.0,c#
33336,1,0,1.0,c#
13730,1,2,0.3333333333333333,c#
42548,1,0,1.0,c#
7454,1,1,0.5,c#
2021,1,1,0.5,c#
9192,1,0,1.0,c#
15163,1,1,0.5,c#
22493,1,2,0.3333333333333333,c#
4854,1,8,0.1111111111111111,c#
31024,1,1,0.5,c#
14372,1,1,0.5,c#
33445,1,1,0.5,c#
25612,1,0,1.0,c#
25811,1,3,0.25,c#
47732,1,0,1.0,c#
24676,1,0,1.0,c#
13198,1,2,0.3333333333333333,c#
41586,1,3,0.25,c#
50258,1,0,1.0,c#
11940,1,1,0.5,c#
8646,1,2,0.3333333333333333,c#
12902,1,11,0.0833333333333333,c#
12436,1,4,0.2,c#
36039,1,1,0.5,c#
51222,1,0,1.0,c#
25019,1,0,1.0,c#
51672,1,0,1.0,c#
12355,1,1,0.5,c#
52420,1,0,1.0,c#
10680,1,1,0.5,c#
9293,1,3,0.25,c#
53568,1,3,0.25,c#
162,1,1,0.5,c#
52680,1,0,1.0,c#
46409,1,0,1.0,c#
42445,1,1,0.5,c#
35394,1,0,1.0,c#
10422,1,2,0.3333333333333333,c#
4316,1,2,0.3333333333333333,c#
8434,1,3,0.25,c#
9673,1,3,0.25,c#
56736,1,0,1.0,c#
34893,1,0,1.0,c#
59032,1,0,1.0,c#
29399,1,1,0.5,c#
39236,1,1,0.5,c#
16898,1,1,0.5,c#
61659,1,3,0.25,c#
58747,1,0,1.0,c#
62282,1,1,0.5,c#
63421,1,1,0.5,c#
61959,1,0,1.0,c#
64052,1,0,1.0,c#
45889,1,2,0.3333333333333333,c#
20379,1,1,0.5,c#
34870,1,0,1.0,c#
65776,1,0,1.0,c#
52811,1,0,1.0,c#
54961,1,0,1.0,c#
60919,1,1,0.5,c#
2355,1,3,0.25,c#
8486,1,1,0.5,c#
26868,1,0,1.0,c#
71380,1,0,1.0,c#
63715,1,0,1.0,c#
71762,1,1,0.5,c#
69635,1,0,1.0,c#
70116,1,2,0.3333333333333333,c#
72572,1,1,0.5,c#
13480,1,3,0.25,c#
59651,1,0,1.0,c#
22413,1,1,0.5,c#
73909,1,1,0.5,c#
52556,1,1,0.5,c#
49208,1,0,1.0,c#
50320,1,0,1.0,c#
49808,1,4,0.2,c#
8737,1,2,0.3333333333333333,c#
49383,1,1,0.5,c#
76510,1,2,0.3333333333333333,c#
2459,1,0,1.0,c#
19561,1,1,0.5,c#
54247,1,3,0.25,c#
38200,1,5,0.1666666666666666,c#
31418,1,7,0.125,c#
8668,1,1,0.5,c#
3754,1,2,0.3333333333333333,c#
65915,1,0,1.0,c#
60866,1,0,1.0,c#
3387,1,0,1.0,c#
17261,1,2,0.3333333333333333,c#
53044,1,0,1.0,c#
81884,1,4,0.2,c#
82572,1,0,1.0,c#
72544,1,0,1.0,c#
83432,1,0,1.0,c#
10037,1,1,0.5,c#
83219,1,0,1.0,c#
60003,1,0,1.0,c#
81808,1,0,1.0,c#
84497,1,3,0.25,c#
32353,1,10,0.0909090909090909,c#
25391,1,0,1.0,c#
63722,1,1,0.5,c#
21523,1,1,0.5,c#
30678,1,2,0.3333333333333333,c#
10563,1,8,0.1111111111111111,c#
88622,1,0,1.0,c#
43881,1,0,1.0,c#
47814,1,3,0.25,c#
1384,1,3,0.25,c#
89567,1,0,1.0,c#
44081,1,6,0.1428571428571428,c#
87339,1,4,0.2,c#
71588,1,0,1.0,c#
53164,1,0,1.0,c#
20085,1,0,1.0,c#
32505,1,0,1.0,c#
94846,1,1,0.5,c#
90342,1,0,1.0,c#
23622,1,3,0.25,c#
49356,1,0,1.0,c#
73903,1,0,1.0,c#
6586,1,4,0.2,c#
4327,1,4,0.2,c#
89762,1,0,1.0,c#
97405,1,0,1.0,c#
95662,1,0,1.0,c#
90345,1,1,0.5,c#
61752,1,1,0.5,c#
83617,1,0,1.0,c#
98929,1,0,1.0,c#
56836,1,0,1.0,c#
96143,1,0,1.0,c#
41008,1,0,1.0,c#
4132,1,0,1.0,c#
4251,1,0,1.0,c#
36979,1,9,0.1,c#
45830,1,1,0.5,c#
100137,1,0,1.0,c#
13550,1,10,0.0909090909090909,c#
34419,1,1,0.5,c#
102127,1,0,1.0,c#
103061,1,0,1.0,c#
80283,1,0,1.0,c#
17485,1,5,0.1666666666666666,c#
8057,1,2,0.3333333333333333,c#
4572,1,5,0.1666666666666666,c#
25199,1,1,0.5,c#
5362,1,0,1.0,c#
45759,1,1,0.5,c#
7748,1,5,0.1666666666666666,c#
105796,1,0,1.0,c#
99002,1,0,1.0,c#
82115,1,1,0.5,c#
99444,1,0,1.0,c#
108599,1,0,1.0,c#
42182,1,0,1.0,c#
75543,1,2,0.3333333333333333,c#
94162,1,0,1.0,c#
98351,1,0,1.0,c#
2326,1,2,0.3333333333333333,c#
104135,1,1,0.5,c#
6912,1,0,1.0,c#
4152,1,1,0.5,c#
5621,1,0,1.0,c#
113007,1,0,1.0,c#
114921,1,0,1.0,c#
115423,1,0,1.0,c#
117308,1,0,1.0,c#
34078,1,0,1.0,c#
53655,1,2,0.3333333333333333,c#
103846,1,0,1.0,c#
4670,1,0,1.0,c#
65618,1,0,1.0,c#
120397,1,3,0.25,c#
119949,1,0,1.0,c#
21184,1,3,0.25,c#
117019,1,0,1.0,c#
121154,1,0,1.0,c#
50284,1,0,1.0,c#
56853,1,0,1.0,c#
100669,1,0,1.0,c#
10449,1,0,1.0,c#
5945,1,0,1.0,c#
247534,1,0,1.0,c#
3631,1,1,0.5,c#
57922,1,2,0.3333333333333333,c#
124920,1,0,1.0,c#
116680,1,0,1.0,c#
38050,1,0,1.0,c#
32126,1,0,1.0,c#
79793,1,0,1.0,c#
84582,1,0,1.0,c#
122500,1,0,1.0,c#
127424,1,0,1.0,c#
127720,1,0,1.0,c#
41236,1,0,1.0,c#
89521,1,0,1.0,c#
128870,1,0,1.0,c#
127092,1,0,1.0,c#
100270,1,0,1.0,c#
128934,1,0,1.0,c#
93575,1,0,1.0,c#
131576,1,0,1.0,c#
26621,1,0,1.0,c#
95594,1,0,1.0,c#
127234,1,1,0.5,c#
98787,1,0,1.0,c#
119891,1,0,1.0,c#
1324,1,6,0.1428571428571428,c#
572,1,5,0.1666666666666666,c#
99854,1,1,0.5,c#
109112,1,0,1.0,c#
113977,1,0,1.0,c#
1767,1,0,1.0,c#
21360,1,6,0.1428571428571428,c#
119087,1,5,0.1666666666666666,c#
3852,1,3,0.25,c#
112559,1,0,1.0,c#
142238,1,0,1.0,c#
56400,1,0,1.0,c#
58581,1,36,0.027027027027027,c#
103810,1,2,0.3333333333333333,c#
90149,1,6,0.1428571428571428,c#
102504,1,0,1.0,c#
144105,1,0,1.0,c#
144284,1,1,0.5,c#
103863,1,1,0.5,c#
94434,1,0,1.0,c#
49141,1,3,0.25,c#
145273,1,0,1.0,c#
146556,1,0,1.0,c#
146762,1,1,0.5,c#
146570,1,0,1.0,c#
7806,1,1,0.5,c#
5401,1,0,1.0,c#
112465,1,5,0.1666666666666666,c#
139279,1,2,0.3333333333333333,c#
1949,1,0,1.0,c#
75586,1,0,1.0,c#
146056,1,1,0.5,c#
50440,1,0,1.0,c#
1343,1,12,0.0769230769230769,c#
50540,1,1,0.5,c#
130119,1,2,0.3333333333333333,c#
145890,1,0,1.0,c#
150116,1,0,1.0,c#
36290,1,0,1.0,c#
105318,1,0,1.0,c#
55314,1,2,0.3333333333333333,c#
2550,1,0,1.0,c#
148604,1,0,1.0,c#
150548,1,3,0.25,c#
128395,1,2,0.3333333333333333,c#
151723,1,0,1.0,c#
